,unix_date,datetime,BTC
10372,1577434800,2019-12-27 00:20:00,7200.5397027
10373,1577435100,2019-12-27 00:25:00,7200.78513198
10374,1577435400,2019-12-27 00:30:00,7195.98544988
10375,1577435700,2019-12-27 00:35:00,7201.85799435
10376,1577436000,2019-12-27 00:40:00,7206.32182221
10377,1577436300,2019-12-27 00:45:00,7207.28923645
10378,1577436600,2019-12-27 00:50:00,7206.29887453
10379,1577436900,2019-12-27 00:55:00,7198.41532033
10380,1577437200,2019-12-27 01:00:00,7201.286398
10381,1577437500,2019-12-27 01:05:00,7203.89550306
10382,1577437800,2019-12-27 01:10:00,7200.28780198
10383,1577438100,2019-12-27 01:15:00,7193.18515233
10384,1577438400,2019-12-27 01:20:00,7193.23591235
10385,1577438700,2019-12-27 01:25:00,7190.8
10386,1577439000,2019-12-27 01:30:00,7188.56479685
10387,1577439300,2019-12-27 01:35:00,7190.008856
10388,1577439600,2019-12-27 01:40:00,7191.17054276
10389,1577439900,2019-12-27 01:45:00,7188.21567692
10390,1577440200,2019-12-27 01:50:00,7188.5069166
10391,1577440500,2019-12-27 01:55:00,7189.11462643
10392,1577440800,2019-12-27 02:00:00,7184.86328712
10393,1577441100,2019-12-27 02:05:00,7186.62376653
10394,1577441400,2019-12-27 02:10:00,7200.28432001
10395,1577441700,2019-12-27 02:15:00,7199.45188
10396,1577442000,2019-12-27 02:20:00,7197.549821
10397,1577442300,2019-12-27 02:25:00,7198.72798436
10398,1577442600,2019-12-27 02:30:00,7197.60155885
10399,1577442900,2019-12-27 02:35:00,7194.8
10400,1577443200,2019-12-27 02:40:00,7197.05803364
10401,1577443500,2019-12-27 02:45:00,7192.559609
10402,1577443800,2019-12-27 02:50:00,7191.03259048
10403,1577444100,2019-12-27 02:55:00,7190.00543822
10404,1577444400,2019-12-27 03:00:00,7192.024675
10405,1577444700,2019-12-27 03:05:00,7190.867544
10406,1577445000,2019-12-27 03:10:00,7194.16768886
10407,1577445300,2019-12-27 03:15:00,7190.48566428
10408,1577445600,2019-12-27 03:20:00,7189.69094063
10409,1577445900,2019-12-27 03:25:00,7189.21097879
10410,1577446200,2019-12-27 03:30:00,7185.56236812
10411,1577446500,2019-12-27 03:35:00,7183.40791156
10412,1577446800,2019-12-27 03:40:00,7179.45588792
10413,1577447100,2019-12-27 03:45:00,7161.80001001
10414,1577447400,2019-12-27 03:50:00,7142.86433281
10415,1577447700,2019-12-27 03:55:00,7139.38514171
10416,1577448000,2019-12-27 04:00:00,7120.00000001
10417,1577448300,2019-12-27 04:05:00,7112.77134685
10418,1577448600,2019-12-27 04:10:00,7126.77340098
10419,1577448900,2019-12-27 04:15:00,7126.86260769
10420,1577449200,2019-12-27 04:20:00,7139.371013
10421,1577449500,2019-12-27 04:25:00,7132.20438547
10422,1577449800,2019-12-27 04:30:00,7126.44670364
10423,1577450100,2019-12-27 04:35:00,7132.92969634
10424,1577450400,2019-12-27 04:40:00,7134.72661919
10425,1577450700,2019-12-27 04:45:00,7147.19373
10426,1577451000,2019-12-27 04:50:00,7205.71147492
10427,1577451300,2019-12-27 04:55:00,7227.41054383
10428,1577451600,2019-12-27 05:00:00,7248.15038113
10429,1577451900,2019-12-27 05:05:00,7217.92455179
10430,1577452200,2019-12-27 05:10:00,7222.80939304
10431,1577452500,2019-12-27 05:15:00,7221.31550253
10432,1577452800,2019-12-27 05:20:00,7211.97252345
10433,1577453100,2019-12-27 05:25:00,7209.60300916
10434,1577453400,2019-12-27 05:30:00,7189.69664239
10435,1577453700,2019-12-27 05:35:00,7199.80554566
10436,1577454000,2019-12-27 05:40:00,7185.0883329
10437,1577454300,2019-12-27 05:45:00,7198.03696883
10438,1577454600,2019-12-27 05:50:00,7189.58512453
10439,1577454900,2019-12-27 05:55:00,7193.856172
10440,1577455200,2019-12-27 06:00:00,7192.74580369
10441,1577455500,2019-12-27 06:05:00,7203.7396179
10442,1577455800,2019-12-27 06:10:00,7211.37009177
10443,1577456100,2019-12-27 06:15:00,7209.69347431
10444,1577456400,2019-12-27 06:20:00,7213.76387649
10445,1577456700,2019-12-27 06:25:00,7203.74833882
10446,1577457000,2019-12-27 06:30:00,7201.99201778
10447,1577457300,2019-12-27 06:35:00,7197.86296776
10448,1577457600,2019-12-27 06:40:00,7202.06048293
10449,1577457900,2019-12-27 06:45:00,7204.70779877
10450,1577458200,2019-12-27 06:50:00,7199.61804157
10451,1577458500,2019-12-27 06:55:00,7203.53066875
10452,1577458800,2019-12-27 07:00:00,7198.15450716
10453,1577459100,2019-12-27 07:05:00,7200.99143
10454,1577459400,2019-12-27 07:10:00,7213.98106644
10455,1577459700,2019-12-27 07:15:00,7224.23844808
10456,1577460000,2019-12-27 07:20:00,7230.84049761
10457,1577460300,2019-12-27 07:25:00,7223.3878699
10458,1577460600,2019-12-27 07:30:00,7218.503686
10459,1577460900,2019-12-27 07:35:00,7225.0
10460,1577461200,2019-12-27 07:40:00,7233.02508229
10461,1577461500,2019-12-27 07:45:00,7248.78999999
10462,1577461800,2019-12-27 07:50:00,7238.71806596
10463,1577462100,2019-12-27 07:55:00,7240.92658626
10464,1577462400,2019-12-27 08:00:00,7254.28552593
10465,1577462700,2019-12-27 08:05:00,7252.83578941
10466,1577463000,2019-12-27 08:10:00,7248.97056574
10467,1577463300,2019-12-27 08:15:00,7256.47695616
10468,1577463600,2019-12-27 08:20:00,7264.48159993
10469,1577463900,2019-12-27 08:25:00,7263.68887024
10470,1577464200,2019-12-27 08:30:00,7240.40000015
10471,1577464500,2019-12-27 08:35:00,7199.81542453
10472,1577464800,2019-12-27 08:40:00,7190.74320661
10473,1577465100,2019-12-27 08:45:00,7207.25865497
10474,1577465400,2019-12-27 08:50:00,7196.043384
10475,1577465700,2019-12-27 08:55:00,7200.8096782
10476,1577466000,2019-12-27 09:00:00,7210.05132455
10477,1577466300,2019-12-27 09:05:00,7194.299999
10478,1577466600,2019-12-27 09:10:00,7200.02918947
10479,1577466900,2019-12-27 09:15:00,7206.823244
10480,1577467200,2019-12-27 09:20:00,7212.69505015
10481,1577467500,2019-12-27 09:25:00,7208.917815
10482,1577467800,2019-12-27 09:30:00,7203.89999999
10483,1577468100,2019-12-27 09:35:00,7214.30288839
10484,1577468400,2019-12-27 09:40:00,7211.85066495
10485,1577468700,2019-12-27 09:45:00,7205.84515
10486,1577469000,2019-12-27 09:50:00,7206.663322
10487,1577469300,2019-12-27 09:55:00,7202.37917114
10488,1577469600,2019-12-27 10:00:00,7226.441188
10489,1577469900,2019-12-27 10:05:00,7232.0
10490,1577470200,2019-12-27 10:10:00,7223.010807
10491,1577470500,2019-12-27 10:15:00,7210.1706791
10492,1577470800,2019-12-27 10:20:00,7218.199799
10493,1577471100,2019-12-27 10:25:00,7224.71754961
10494,1577471400,2019-12-27 10:30:00,7220.36374705
10495,1577471700,2019-12-27 10:35:00,7224.36311448
10496,1577472000,2019-12-27 10:40:00,7214.828693
10497,1577472300,2019-12-27 10:45:00,7218.85261414
10498,1577472600,2019-12-27 10:50:00,7209.02
10499,1577472900,2019-12-27 10:55:00,7219.60249938
10500,1577473200,2019-12-27 11:00:00,7227.36553673
10501,1577473500,2019-12-27 11:05:00,7215.89162494
10502,1577473800,2019-12-27 11:10:00,7220.51589828
10503,1577474100,2019-12-27 11:15:00,7216.68014965
10504,1577474400,2019-12-27 11:20:00,7216.60268096
10505,1577474700,2019-12-27 11:25:00,7218.77406775
10506,1577475000,2019-12-27 11:30:00,7214.81245667
10507,1577475300,2019-12-27 11:35:00,7214.251599
10508,1577475600,2019-12-27 11:40:00,7210.548801
10509,1577475900,2019-12-27 11:45:00,7216.696633
10510,1577476200,2019-12-27 11:50:00,7217.838193
10511,1577476500,2019-12-27 11:55:00,7214.27993496
10512,1577476800,2019-12-27 12:00:00,7227.37311001
10513,1577477100,2019-12-27 12:05:00,7223.70000002
10514,1577477400,2019-12-27 12:10:00,7225.53154011
10515,1577477700,2019-12-27 12:15:00,7229.40000026
10516,1577478000,2019-12-27 12:20:00,7220.00000001
10517,1577478300,2019-12-27 12:25:00,7225.39999998
10518,1577478600,2019-12-27 12:30:00,7220.0766
10519,1577478900,2019-12-27 12:35:00,7222.70863301
10520,1577479200,2019-12-27 12:40:00,7222.78526643
10521,1577479500,2019-12-27 12:45:00,7221.99615401
10522,1577479800,2019-12-27 12:50:00,7228.314675
10523,1577480100,2019-12-27 12:55:00,7228.19932356
10524,1577480400,2019-12-27 13:00:00,7210.94626992
10525,1577480700,2019-12-27 13:05:00,7217.22238627
10526,1577481000,2019-12-27 13:10:00,7222.96415701
10527,1577481300,2019-12-27 13:15:00,7225.507449
10528,1577481600,2019-12-27 13:20:00,7221.488358
10529,1577481900,2019-12-27 13:25:00,7221.91000102
10530,1577482200,2019-12-27 13:30:00,7220.96092171
10531,1577482500,2019-12-27 13:35:00,7225.21363009
10532,1577482800,2019-12-27 13:40:00,7229.50350998
10533,1577483100,2019-12-27 13:45:00,7228.761221
10534,1577483400,2019-12-27 13:50:00,7229.096339
10535,1577483700,2019-12-27 13:55:00,7227.23177192
10536,1577484000,2019-12-27 14:00:00,7241.60346273
10537,1577484300,2019-12-27 14:05:00,7240.05051941
10538,1577484600,2019-12-27 14:10:00,7243.88641
10539,1577484900,2019-12-27 14:15:00,7249.82637229
10540,1577485200,2019-12-27 14:20:00,7239.33746417
10541,1577485500,2019-12-27 14:25:00,7233.57078308
10542,1577485800,2019-12-27 14:30:00,7227.87482369
10543,1577486100,2019-12-27 14:35:00,7244.04356918
10544,1577486400,2019-12-27 14:40:00,7239.93023749
10545,1577486700,2019-12-27 14:45:00,7247.07264663
10546,1577487000,2019-12-27 14:50:00,7245.76136797
10547,1577487300,2019-12-27 14:55:00,7237.66710991
10548,1577487600,2019-12-27 15:00:00,7236.32688249
10549,1577487900,2019-12-27 15:05:00,7233.61487093
10550,1577488200,2019-12-27 15:10:00,7237.14628765
10551,1577488500,2019-12-27 15:15:00,7238.13263527
10552,1577488800,2019-12-27 15:20:00,7235.39673553
10553,1577489100,2019-12-27 15:25:00,7233.61051374
10554,1577489400,2019-12-27 15:30:00,7229.74743113
10555,1577489700,2019-12-27 15:35:00,7236.37731859
10556,1577490000,2019-12-27 15:40:00,7248.320102
10557,1577490300,2019-12-27 15:45:00,7244.7089481
10558,1577490600,2019-12-27 15:50:00,7248.27089667
10559,1577490900,2019-12-27 15:55:00,7252.83578941
10560,1577491200,2019-12-27 16:00:00,7243.11767692
10561,1577491500,2019-12-27 16:05:00,7244.10121708
10562,1577491800,2019-12-27 16:10:00,7253.8268442
10563,1577492100,2019-12-27 16:15:00,7248.60851428
10564,1577492400,2019-12-27 16:20:00,7262.92723309
10565,1577492700,2019-12-27 16:25:00,7272.65248279
10566,1577493000,2019-12-27 16:30:00,7284.89812225
10567,1577493300,2019-12-27 16:35:00,7293.36667884
10568,1577493600,2019-12-27 16:40:00,7299.10393301
10569,1577493900,2019-12-27 16:45:00,7309.0
10570,1577494200,2019-12-27 16:50:00,7288.08011968
10571,1577494500,2019-12-27 16:55:00,7310.17256928
10572,1577494800,2019-12-27 17:00:00,7308.55527384
10573,1577495100,2019-12-27 17:05:00,7299.66419415
10574,1577495400,2019-12-27 17:10:00,7298.96501811
10575,1577495700,2019-12-27 17:15:00,7293.84209671
10576,1577496000,2019-12-27 17:20:00,7302.380537
10577,1577496300,2019-12-27 17:25:00,7309.79999949
10578,1577496600,2019-12-27 17:30:00,7295.57400029
10579,1577496900,2019-12-27 17:35:00,7317.32271018
10580,1577497200,2019-12-27 17:40:00,7316.19898587
10581,1577497500,2019-12-27 17:45:00,7313.78303738
10582,1577497800,2019-12-27 17:50:00,7310.10398065
10583,1577498100,2019-12-27 17:55:00,7311.21799866
10584,1577498400,2019-12-27 18:00:00,7323.57194218
10585,1577498700,2019-12-27 18:05:00,7314.99999993
10586,1577499000,2019-12-27 18:10:00,7301.33731325
10587,1577499300,2019-12-27 18:15:00,7289.17256928
10588,1577499600,2019-12-27 18:20:00,7297.43939347
10589,1577499900,2019-12-27 18:25:00,7287.266291
10590,1577500200,2019-12-27 18:30:00,7282.70267828
10591,1577500500,2019-12-27 18:35:00,7281.53072902
10592,1577500800,2019-12-27 18:40:00,7287.9
10593,1577501100,2019-12-27 18:45:00,7292.3
10594,1577501400,2019-12-27 18:50:00,7293.21706897
10595,1577501700,2019-12-27 18:55:00,7297.212223
10596,1577502000,2019-12-27 19:00:00,7300.7710188
10597,1577502300,2019-12-27 19:05:00,7292.28829695
10598,1577502600,2019-12-27 19:10:00,7292.310245
10599,1577502900,2019-12-27 19:15:00,7290.657779
10600,1577503200,2019-12-27 19:20:00,7284.644679
10601,1577503500,2019-12-27 19:25:00,7294.4705277
10602,1577503800,2019-12-27 19:30:00,7292.99999996
10603,1577504100,2019-12-27 19:35:00,7286.63956875
10604,1577504400,2019-12-27 19:40:00,7290.99356176
10605,1577504700,2019-12-27 19:45:00,7289.383858
10606,1577505000,2019-12-27 19:50:00,7284.11830999
10607,1577505300,2019-12-27 19:55:00,7283.30000042
10608,1577505600,2019-12-27 20:00:00,7288.32169503
10609,1577505900,2019-12-27 20:05:00,7303.75820359
10610,1577506200,2019-12-27 20:10:00,7297.98686001
10611,1577506500,2019-12-27 20:15:00,7298.18236601
10612,1577506800,2019-12-27 20:20:00,7297.34118282
10613,1577507100,2019-12-27 20:25:00,7295.561109
10614,1577507400,2019-12-27 20:30:00,7290.402173
10615,1577507700,2019-12-27 20:35:00,7299.25801164
10616,1577508000,2019-12-27 20:40:00,7306.54645705
10617,1577508300,2019-12-27 20:45:00,7301.50986902
10618,1577508600,2019-12-27 20:50:00,7303.69999999
10619,1577508900,2019-12-27 20:55:00,7300.0
10620,1577509200,2019-12-27 21:00:00,7305.00000001
10621,1577509500,2019-12-27 21:05:00,7307.26142098
10622,1577509800,2019-12-27 21:10:00,7310.299999
10623,1577510100,2019-12-27 21:15:00,7315.08660255
10624,1577510400,2019-12-27 21:20:00,7322.99999989
10625,1577510700,2019-12-27 21:25:00,7308.30047405
10626,1577511000,2019-12-27 21:30:00,7313.47315502
10627,1577511300,2019-12-27 21:35:00,7309.00000001
10628,1577511600,2019-12-27 21:40:00,7316.437585
10629,1577511900,2019-12-27 21:45:00,7320.81
10630,1577512200,2019-12-27 21:50:00,7321.19048766
10631,1577512500,2019-12-27 21:55:00,7320.36145894
10632,1577512800,2019-12-27 22:00:00,7329.32828976
10633,1577513100,2019-12-27 22:05:00,7339.08482501
10634,1577513400,2019-12-27 22:10:00,7331.25384156
10635,1577513700,2019-12-27 22:15:00,7334.0
10636,1577514000,2019-12-27 22:20:00,7319.0700005
10637,1577514300,2019-12-27 22:25:00,7345.63839003
10638,1577514600,2019-12-27 22:30:00,7337.53529712
10639,1577514900,2019-12-27 22:35:00,7325.53380737
10640,1577515200,2019-12-27 22:40:00,7312.47956792
10641,1577515500,2019-12-27 22:45:00,7309.45164633
10642,1577515800,2019-12-27 22:50:00,7314.12036164
10643,1577516100,2019-12-27 22:55:00,7303.75820338
10644,1577516400,2019-12-27 23:00:00,7305.15457712
10645,1577516700,2019-12-27 23:05:00,7316.5
10646,1577517000,2019-12-27 23:10:00,7314.12229049
10647,1577517300,2019-12-27 23:15:00,7316.96429173
10648,1577517600,2019-12-27 23:20:00,7311.52778285
10649,1577517900,2019-12-27 23:25:00,7307.27151112
10650,1577518200,2019-12-27 23:30:00,7307.64917132
10651,1577518500,2019-12-27 23:35:00,7303.11021346
10652,1577518800,2019-12-27 23:40:00,7305.50000012
10653,1577519100,2019-12-27 23:45:00,7292.10000008
10654,1577519400,2019-12-27 23:50:00,7297.70000002
10655,1577519700,2019-12-27 23:55:00,7299.1666377
10656,1577520000,2019-12-28 00:00:00,7293.40900974
10657,1577520300,2019-12-28 00:05:00,7267.63421418
10658,1577520600,2019-12-28 00:10:00,7274.33386178
10659,1577520900,2019-12-28 00:15:00,7292.36228418
10660,1577521200,2019-12-28 00:20:00,7279.03459637
10661,1577521500,2019-12-28 00:25:00,7280.23508531
10662,1577521800,2019-12-28 00:30:00,7279.62572377
10663,1577522100,2019-12-28 00:35:00,7287.90235616
10664,1577522400,2019-12-28 00:40:00,7284.93631928
10665,1577522700,2019-12-28 00:45:00,7295.76585772
10666,1577523000,2019-12-28 00:50:00,7296.21792276
10667,1577523300,2019-12-28 00:55:00,7295.64088563
10668,1577523600,2019-12-28 01:00:00,7289.01265895
10669,1577523900,2019-12-28 01:05:00,7289.52809352
10670,1577524200,2019-12-28 01:10:00,7287.39818685
10671,1577524500,2019-12-28 01:15:00,7288.95435703
10672,1577524800,2019-12-28 01:20:00,7299.99999969
10673,1577525100,2019-12-28 01:25:00,7310.00000001
10674,1577525400,2019-12-28 01:30:00,7307.88377438
10675,1577525700,2019-12-28 01:35:00,7297.50533343
10676,1577526000,2019-12-28 01:40:00,7305.40522492
10677,1577526300,2019-12-28 01:45:00,7299.99999997
10678,1577526600,2019-12-28 01:50:00,7296.7
10679,1577526900,2019-12-28 01:55:00,7307.56257804
10680,1577527200,2019-12-28 02:00:00,7301.32363973
10681,1577527500,2019-12-28 02:05:00,7301.90606769
10682,1577527800,2019-12-28 02:10:00,7296.46174185
10683,1577528100,2019-12-28 02:15:00,7297.31355148
10684,1577528400,2019-12-28 02:20:00,7298.81830018
10685,1577528700,2019-12-28 02:25:00,7302.13340404
10686,1577529000,2019-12-28 02:30:00,7304.00039883
10687,1577529300,2019-12-28 02:35:00,7305.23222323
10688,1577529600,2019-12-28 02:40:00,7302.90476325
10689,1577529900,2019-12-28 02:45:00,7301.29474557
10690,1577530200,2019-12-28 02:50:00,7304.85573108
10691,1577530500,2019-12-28 02:55:00,7320.07302408
10692,1577530800,2019-12-28 03:00:00,7297.91456866
10693,1577531100,2019-12-28 03:05:00,7290.60000012
10694,1577531400,2019-12-28 03:10:00,7290.46808011
10695,1577531700,2019-12-28 03:15:00,7291.38478125
10696,1577532000,2019-12-28 03:20:00,7295.44763945
10697,1577532300,2019-12-28 03:25:00,7297.66590867
10698,1577532600,2019-12-28 03:30:00,7285.70000021
10699,1577532900,2019-12-28 03:35:00,7295.32530515
10700,1577533200,2019-12-28 03:40:00,7295.68234901
10701,1577533500,2019-12-28 03:45:00,7300.61397861
10702,1577533800,2019-12-28 03:50:00,7300.81299973
10703,1577534100,2019-12-28 03:55:00,7306.76216101
10704,1577534400,2019-12-28 04:00:00,7305.64529041
10705,1577534700,2019-12-28 04:05:00,7299.67794462
10706,1577535000,2019-12-28 04:10:00,7297.86812876
10707,1577535300,2019-12-28 04:15:00,7298.69965157
10708,1577535600,2019-12-28 04:20:00,7306.91553691
10709,1577535900,2019-12-28 04:25:00,7304.17645787
10710,1577536200,2019-12-28 04:30:00,7302.98198069
10711,1577536500,2019-12-28 04:35:00,7308.55247
10712,1577536800,2019-12-28 04:40:00,7307.78250342
10713,1577537100,2019-12-28 04:45:00,7304.65582395
10714,1577537400,2019-12-28 04:50:00,7303.16633173
10715,1577537700,2019-12-28 04:55:00,7298.64366419
10716,1577538000,2019-12-28 05:00:00,7298.90172272
10717,1577538300,2019-12-28 05:05:00,7297.10704419
10718,1577538600,2019-12-28 05:10:00,7296.3424
10719,1577538900,2019-12-28 05:15:00,7298.37274398
10720,1577539200,2019-12-28 05:20:00,7292.0
10721,1577539500,2019-12-28 05:25:00,7293.68151082
10722,1577539800,2019-12-28 05:30:00,7296.06511077
10723,1577540100,2019-12-28 05:35:00,7299.41130979
10724,1577540400,2019-12-28 05:40:00,7294.33996539
10725,1577540700,2019-12-28 05:45:00,7293.89670804
10726,1577541000,2019-12-28 05:50:00,7296.6
10727,1577541300,2019-12-28 05:55:00,7304.21864249
10728,1577541600,2019-12-28 06:00:00,7304.693599
10729,1577541900,2019-12-28 06:05:00,7308.99037404
10730,1577542200,2019-12-28 06:10:00,7318.0
10731,1577542500,2019-12-28 06:15:00,7313.63530305
10732,1577542800,2019-12-28 06:20:00,7315.59411276
10733,1577543100,2019-12-28 06:25:00,7305.02861657
10734,1577543400,2019-12-28 06:30:00,7306.77007632
10735,1577543700,2019-12-28 06:35:00,7317.15842585
10736,1577544000,2019-12-28 06:40:00,7321.46372184
10737,1577544300,2019-12-28 06:45:00,7320.80308375
10738,1577544600,2019-12-28 06:50:00,7324.99999999
10739,1577544900,2019-12-28 06:55:00,7325.79663151
10740,1577545200,2019-12-28 07:00:00,7319.07314217
10741,1577545500,2019-12-28 07:05:00,7320.425557
10742,1577545800,2019-12-28 07:10:00,7325.69139677
10743,1577546100,2019-12-28 07:15:00,7352.52858862
10744,1577546400,2019-12-28 07:20:00,7317.3670739
10745,1577546700,2019-12-28 07:25:00,7302.56592948
10746,1577547000,2019-12-28 07:30:00,7290.68965857
10747,1577547300,2019-12-28 07:35:00,7305.1933918
10748,1577547600,2019-12-28 07:40:00,7298.10724223
10749,1577547900,2019-12-28 07:45:00,7311.44136809
10750,1577548200,2019-12-28 07:50:00,7308.28127703
10751,1577548500,2019-12-28 07:55:00,7303.75820359
10752,1577548800,2019-12-28 08:00:00,7289.48705965
10753,1577549100,2019-12-28 08:05:00,7303.75766949
10754,1577549400,2019-12-28 08:10:00,7313.29148505
10755,1577549700,2019-12-28 08:15:00,7315.54800571
10756,1577550000,2019-12-28 08:20:00,7316.90000019
10757,1577550300,2019-12-28 08:25:00,7323.49999951
10758,1577550600,2019-12-28 08:30:00,7319.17282319
10759,1577550900,2019-12-28 08:35:00,7321.56664285
10760,1577551200,2019-12-28 08:40:00,7331.67853513
10761,1577551500,2019-12-28 08:45:00,7328.62184334
10762,1577551800,2019-12-28 08:50:00,7321.0
10763,1577552100,2019-12-28 08:55:00,7323.90435222
10764,1577552400,2019-12-28 09:00:00,7318.40001465
10765,1577552700,2019-12-28 09:05:00,7321.3394904
10766,1577553000,2019-12-28 09:10:00,7322.17415
10767,1577553300,2019-12-28 09:15:00,7321.49115235
10768,1577553600,2019-12-28 09:20:00,7322.18924785
10769,1577553900,2019-12-28 09:25:00,7321.63745058
10770,1577554200,2019-12-28 09:30:00,7326.70026577
10771,1577554500,2019-12-28 09:35:00,7335.92403451
10772,1577554800,2019-12-28 09:40:00,7340.49255012
10773,1577555100,2019-12-28 09:45:00,7347.69045537
10774,1577555400,2019-12-28 09:50:00,7345.21089367
10775,1577555700,2019-12-28 09:55:00,7344.01128848
10776,1577556000,2019-12-28 10:00:00,7343.51776434
10777,1577556300,2019-12-28 10:05:00,7337.43004261
10778,1577556600,2019-12-28 10:10:00,7349.11855874
10779,1577556900,2019-12-28 10:15:00,7342.68212031
10780,1577557200,2019-12-28 10:20:00,7350.48561294
10781,1577557500,2019-12-28 10:25:00,7351.0
10782,1577557800,2019-12-28 10:30:00,7354.63662712
10783,1577558100,2019-12-28 10:35:00,7355.57324046
10784,1577558400,2019-12-28 10:40:00,7331.2330059
10785,1577558700,2019-12-28 10:45:00,7341.3109625
10786,1577559000,2019-12-28 10:50:00,7340.35010521
10787,1577559300,2019-12-28 10:55:00,7342.53755726
10788,1577559600,2019-12-28 11:00:00,7340.26675208
10789,1577559900,2019-12-28 11:05:00,7343.25471909
10790,1577560200,2019-12-28 11:10:00,7344.3468855
10791,1577560500,2019-12-28 11:15:00,7347.1517529
10792,1577560800,2019-12-28 11:20:00,7351.68741
10793,1577561100,2019-12-28 11:25:00,7344.63683629
10794,1577561400,2019-12-28 11:30:00,7337.77646902
10795,1577561700,2019-12-28 11:35:00,7346.45632781
10796,1577562000,2019-12-28 11:40:00,7331.0685622
10797,1577562300,2019-12-28 11:45:00,7340.124424
10798,1577562600,2019-12-28 11:50:00,7340.931736
10799,1577562900,2019-12-28 11:55:00,7345.3610643
10800,1577563200,2019-12-28 12:00:00,7347.874586
10801,1577563500,2019-12-28 12:05:00,7349.36264401
10802,1577563800,2019-12-28 12:10:00,7348.82723231
10803,1577564100,2019-12-28 12:15:00,7349.56321885
10804,1577564400,2019-12-28 12:20:00,7346.61139275
10805,1577564700,2019-12-28 12:25:00,7347.35172736
10806,1577565000,2019-12-28 12:30:00,7335.20420842
10807,1577565300,2019-12-28 12:35:00,7335.49829631
10808,1577565600,2019-12-28 12:40:00,7340.08199615
10809,1577565900,2019-12-28 12:45:00,7343.81071057
10810,1577566200,2019-12-28 12:50:00,7336.25160918
10811,1577566500,2019-12-28 12:55:00,7338.57151064
10812,1577566800,2019-12-28 13:00:00,7335.04484888
10813,1577567100,2019-12-28 13:05:00,7335.99620437
10814,1577567400,2019-12-28 13:10:00,7337.16018383
10815,1577567700,2019-12-28 13:15:00,7328.62968639
10816,1577568000,2019-12-28 13:20:00,7333.23833317
10817,1577568300,2019-12-28 13:25:00,7332.92433171
10818,1577568600,2019-12-28 13:30:00,7334.385981
10819,1577568900,2019-12-28 13:35:00,7333.84502503
10820,1577569200,2019-12-28 13:40:00,7340.266918
10821,1577569500,2019-12-28 13:45:00,7335.53174794
10822,1577569800,2019-12-28 13:50:00,7332.93268538
10823,1577570100,2019-12-28 13:55:00,7331.67498468
10824,1577570400,2019-12-28 14:00:00,7309.6266762
10825,1577570700,2019-12-28 14:05:00,7323.09899008
10826,1577571000,2019-12-28 14:10:00,7323.17411704
10827,1577571300,2019-12-28 14:15:00,7322.304737
10828,1577571600,2019-12-28 14:20:00,7318.29648675
10829,1577571900,2019-12-28 14:25:00,7310.30861965
10830,1577572200,2019-12-28 14:30:00,7320.05067771
10831,1577572500,2019-12-28 14:35:00,7323.99031175
10832,1577572800,2019-12-28 14:40:00,7319.336112
10833,1577573100,2019-12-28 14:45:00,7323.41365464
10834,1577573400,2019-12-28 14:50:00,7322.0
10835,1577573700,2019-12-28 14:55:00,7322.0
10836,1577574000,2019-12-28 15:00:00,7320.38631006
10837,1577574300,2019-12-28 15:05:00,7325.92997127
10838,1577574600,2019-12-28 15:10:00,7325.84139687
10839,1577574900,2019-12-28 15:15:00,7319.6343
10840,1577575200,2019-12-28 15:20:00,7331.79952035
10841,1577575500,2019-12-28 15:25:00,7323.05924418
10842,1577575800,2019-12-28 15:30:00,7313.09529665
10843,1577576100,2019-12-28 15:35:00,7313.20681701
10844,1577576400,2019-12-28 15:40:00,7317.90845282
10845,1577576700,2019-12-28 15:45:00,7318.6551321
10846,1577577000,2019-12-28 15:50:00,7310.93426323
10847,1577577300,2019-12-28 15:55:00,7312.3992537
10848,1577577600,2019-12-28 16:00:00,7302.26278417
10849,1577577900,2019-12-28 16:05:00,7306.88651123
10850,1577578200,2019-12-28 16:10:00,7305.83184818
10851,1577578500,2019-12-28 16:15:00,7296.16153403
10852,1577578800,2019-12-28 16:20:00,7296.01111723
10853,1577579100,2019-12-28 16:25:00,7304.403245
10854,1577579400,2019-12-28 16:30:00,7312.0945725
10855,1577579700,2019-12-28 16:35:00,7305.94143883
10856,1577580000,2019-12-28 16:40:00,7309.58525511
10857,1577580300,2019-12-28 16:45:00,7310.48229456
10858,1577580600,2019-12-28 16:50:00,7310.9
10859,1577580900,2019-12-28 16:55:00,7303.07243181
10860,1577581200,2019-12-28 17:00:00,7296.99456751
10861,1577581500,2019-12-28 17:05:00,7299.64680196
10862,1577581800,2019-12-28 17:10:00,7295.0
10863,1577582100,2019-12-28 17:15:00,7300.72023407
10864,1577582400,2019-12-28 17:20:00,7292.905493
10865,1577582700,2019-12-28 17:25:00,7292.316869
10866,1577583000,2019-12-28 17:30:00,7299.392973
10867,1577583300,2019-12-28 17:35:00,7302.53159105
10868,1577583600,2019-12-28 17:40:00,7297.72987199
10869,1577583900,2019-12-28 17:45:00,7294.440749
10870,1577584200,2019-12-28 17:50:00,7291.20122623
10871,1577584500,2019-12-28 17:55:00,7286.38170035
10872,1577584800,2019-12-28 18:00:00,7294.64382901
10873,1577585100,2019-12-28 18:05:00,7293.36072236
10874,1577585400,2019-12-28 18:10:00,7295.81153296
